@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
3295,'2017/07/23 11:33:19:865',9,-206.054947,838.063293,3031.962402,-196.972,601.278687,2955.498291,-374.724731,614.275879,2890.080811,-503.156799,893.773193,2753.303467,-452.766418,1243.048218,2724.611084,-19.219263,588.281494,3020.915771,181.726913,884.755737,3030.995605,269.368103,1241.442627,3000.82959,-191.107727,340.915344,2887.834473,-301.469879,89.050446,2777.39624,-302.766205,-449.116058,2781.640869,-323.591431,-980.022217,2796.792725,-69.017044,72.053558,2862.945068,46.444466,-452.127899,2823.897461,159.958008,-958.070313,2826.912354,1,?
3296,'2017/07/23 11:33:19:896',9,-198.266541,838.954102,3033.251953,-189.974365,602.032898,2956.80249,-368.39917,615.260498,2893.208496,-501.421722,891.020874,2757.382813,-449.073242,1240.715698,2736.649414,-11.54958,588.805298,3020.396484,188.791367,885.522766,3024.278564,274.21759,1242.779907,2993.279785,-184.957581,341.780029,2888.593994,-296.605347,90.176147,2778.803955,-302.895203,-447.855652,2788.266846,-323.358459,-975.081726,2797.156006,-63.276241,72.878174,2861.967041,46.330997,-452.3396,2820.262451,161.566788,-956.358521,2828.669678,1,?
3297,'2017/07/23 11:33:19:932',9,-190.840271,838.323486,3035.898438,-183.224869,601.499756,2958.185059,-363.131897,614.52655,2898.976563,-499.469971,893.836182,2761.961426,-447.005585,1243.761475,2742.666992,-3.317863,588.4729,3017.393555,195.927719,885.80603,3020.299316,279.081177,1243.878784,2992.201416,-179.000854,341.706055,2888.191406,-292.447876,90.43277,2779.471436,-304.23938,-447.525665,2787.957275,-323.958008,-976.842285,2796.549316,-57.105774,73.391998,2856.924072,48.581146,-452.445404,2812.820313,161.571167,-955.076233,2824.752197,1,?
3298,'2017/07/23 11:33:19:964',9,-183.894028,836.192505,3036.205322,-176.154831,599.938477,2958.583252,-357.04126,612.013794,2902.176758,-494.972504,894.25415,2767.22998,-445.748077,1244.637207,2746.529785,4.731604,587.863159,3014.989746,210.28009,885.986816,3018.644531,282.648041,1245.746826,2984.970215,-171.830612,340.009308,2889.071289,-285.788177,87.976227,2782.675049,-301.45282,-449.895599,2791.425537,-321.407837,-974.991577,2798.128662,-49.224617,72.184113,2856.443604,51.976799,-454.970245,2818.267578,163.631485,-956.008545,2829.407715,1,?
3299,'2017/07/23 11:33:19:996',9,-176.092789,838.119446,3035.329102,-168.7798,600.560486,2959.918945,-349.950409,612.198669,2904.233887,-490.350647,892.152344,2775.519531,-452.87619,1243.109375,2746.085449,12.390804,588.922302,3015.604004,219.633011,882.991272,3014.467041,288.753265,1243.445801,2980.237549,-164.766418,340.098938,2892.424805,-279.210602,87.246979,2788.52124,-299.687073,-450.472565,2796.696045,-320.94281,-972.00293,2803.826904,-42.29546,72.027802,2861.340088,55.64925,-455.90976,2825.189697,162.283859,-954.550964,2835.829346,1,?
3300,'2017/07/23 11:33:20:032',9,-169.081055,839.807068,3036.426758,-162.154907,602.619263,2960.465576,-343.823273,613.932495,2906.321045,-481.940308,889.124146,2784.393799,-453.450989,1239.771118,2744.298096,19.513437,591.30603,3014.610107,235.584183,882.023193,3014.219971,293.940704,1244.205078,2979.199951,-158.212814,342.188812,2892.823242,-273.066376,89.156219,2789.774902,-296.369049,-448.453278,2798.539551,-321.113251,-974.243408,2801.788818,-35.475033,74.360504,2860.586914,61.526073,-453.932465,2826.861328,162.475739,-950.865356,2830.235352,1,?
3301,'2017/07/23 11:33:20:064',9,-160.383255,842.734314,3035.470459,-154.280518,604.539551,2961.32251,-336.604858,615.645996,2909.392578,-472.662689,892.755432,2792.317627,-453.115082,1243.573486,2747.842529,28.043859,593.433105,3013.252441,251.830765,870.972656,3014.64502,297.137787,1234.903564,2979.704102,-151.220871,343.805847,2894.815918,-267.393677,90.335266,2794.349365,-294.455139,-447.127502,2800.822998,-320.465118,-972.399475,2804.856689,-28.928785,75.80896,2862.269287,66.561111,-452.748047,2828.140869,162.381638,-954.645752,2833.656494,1,?
3302,'2017/07/23 11:33:20:101',9,-152.516693,849.012756,3047.01001,-146.723175,611.786499,2967.095459,-329.699677,623.682983,2917.722412,-459.75415,899.926208,2802.139648,-455.947815,1248.347412,2741.766357,36.253311,599.890015,3016.468506,267.381531,871.558228,3010.43042,295.909332,1236.829468,2974.015137,-144.488358,352.21991,2896.270508,-261.915497,100.43335,2793.156738,-291.311584,-436.937256,2795.901367,-320.61203,-961.696289,2798.961914,-22.591583,84.873352,2857.734375,71.702377,-443.713745,2820.842773,163.748444,-947.47876,2827.446289,1,?
3303,'2017/07/23 11:33:20:132',9,-141.739746,845.370239,3041.281006,-139.492691,609.072327,2964.182373,-322.9552,623.150635,2917.299316,-452.073181,910.353882,2804.648926,-454.676086,1258.756348,2741.903809,43.96981,594.994019,3011.06543,280.740051,873.1474,3004.379639,300.138885,1239.492676,2971.382568,-141.703217,349.141846,2894.779297,-263.897339,98.418518,2794.714844,-294.169617,-438.829163,2803.20459,-328.504578,-975.891785,2801.618164,-23.930107,80.004211,2856.037598,67.518219,-449.180176,2820.582764,155.394836,-960.649902,2827.775635,1,?
3304,'2017/07/23 11:33:20:164',9,-133.0401,840.114807,3037.895996,-133.01416,603.708008,2963.186035,-316.88913,618.550171,2918.140869,-442.144653,910.335388,2811.155518,-452.873169,1256.988525,2739.85083,50.860832,588.865845,3008.231201,293.811676,865.911865,2998.823486,304.927704,1232.712402,2965.797363,-137.676926,343.128693,2896.359863,-262.577179,92.254791,2800.078369,-286.081268,-445.342438,2802.805908,-325.471527,-982.600098,2804.386963,-22.102219,72.843964,2858.989014,78.043739,-454.866302,2826.22583,159.181702,-962.542847,2829.660645,1,?
3305,'2017/07/23 11:33:20:200',9,-123.564957,837.491821,3036.195068,-125.036964,599.721069,2963.177002,-309.365906,614.45697,2919.957031,-431.508545,905.761597,2815.595947,-447.88504,1251.696655,2741.108154,59.291969,584.985107,3006.396973,303.406616,852.834595,2994.77832,309.531921,1219.620239,2959.189941,-130.742706,338.607605,2898.484375,-256.985626,87.130341,2805.529053,-277.031921,-450.556671,2799.877197,-320.818787,-979.848145,2803.977783,-15.911261,67.858002,2862.054443,89.687881,-458.159576,2821.041748,164.334137,-960.671753,2828.911377,1,?
3306,'2017/07/23 11:33:20:232',9,-115.319435,837.927734,3047.869141,-117.143791,601.420654,2967.47998,-301.915314,616.584595,2926.345459,-417.93988,906.055786,2821.5354,-447.15802,1248.386963,2736.366211,67.627754,586.256653,3008.614502,313.501556,844.702393,2990.239258,316.227631,1211.7771,2956.467773,-123.018082,341.551575,2898.067627,-249.723465,91.598969,2801.755371,-266.074219,-446.132355,2790.084717,-319.962585,-969.901123,2795.010498,-8.061289,71.766083,2855.555176,100.285812,-452.974945,2806.245605,165.904205,-954.430786,2816.92627,1,?
3307,'2017/07/23 11:33:20:264',9,-107.536652,835.704346,3053.212158,-109.738892,600.310547,2969.018311,-294.826996,615.928528,2929.483398,-410.586975,908.623047,2823.300293,-446.734192,1249.261841,2733.406982,75.349197,584.692505,3008.553223,319.221039,846.267578,2980.94873,324.463409,1213.835083,2953.46875,-116.010406,341.405457,2896.100586,-243.317078,92.713531,2797.329834,-259.818726,-445.11618,2788.676514,-320.682434,-974.553467,2793.453369,-1.246759,72.287262,2849.035889,102.814369,-453.369659,2799.673584,165.367218,-958.157471,2815.677002,1,?
3308,'2017/07/23 11:33:20:299',9,-99.008751,837.791931,3055.82666,-102.438461,602.662598,2972.065918,-287.630371,618.437012,2933.036377,-405.195251,908.425842,2825.717285,-445.371521,1247.981201,2732.876953,82.753433,586.888184,3011.095459,329.759338,846.378174,2974.33374,329.959747,1214.067627,2947.661377,-109.182098,343.672791,2899.38916,-237.026016,94.998199,2801.190186,-255.637344,-442.822601,2797.989746,-320.238281,-972.0354,2801.284912,5.174553,74.367828,2852.234619,108.516602,-451.803436,2806.657715,165.705948,-956.260681,2825.272217,1,?
3309,'2017/07/23 11:33:20:333',9,-89.462769,836.886658,3057.677979,-93.056427,602.756653,2972.788574,-278.819885,618.219177,2936.527832,-403.27182,909.562866,2827.032959,-434.410553,1251.567017,2740.127686,92.707047,587.294128,3009.049316,337.1185,851.147278,2969.522217,339.930054,1218.859863,2942.783691,-100.293365,343.940002,2899.49707,-229.02092,95.235962,2802.490723,-250.973694,-442.481384,2799.530762,-318.336182,-972.415405,2799.102051,13.960316,75.010742,2849.92041,115.518646,-451.246521,2801.229736,169.860657,-956.050903,2819.208984,1,?
3310,'2017/07/23 11:33:20:364',9,-81.89782,840.454651,3070.607422,-85.903519,608.486938,2979.200195,-272.162415,623.997253,2945.63623,-401.320251,906.420044,2829.171875,-423.161255,1248.53418,2739.844727,100.355362,592.976685,3012.76416,343.117188,852.985657,2965.875,350.385956,1219.925049,2931.516113,-93.13382,351.321899,2900.484863,-222.172531,104.30014,2799.81958,-250.775711,-433.072174,2801.283447,-319.835297,-959.758301,2795.230713,21.444286,84.013519,2843.719482,117.761337,-443.57901,2799.271729,167.53804,-947.343262,2814.045654,1,?
3311,'2017/07/23 11:33:20:422',9,-76.578835,845.675842,3077.063232,-79.862343,614.345459,2983.082764,-266.922729,628.72113,2954.004639,-402.838867,906.336243,2829.579102,-414.806366,1248.808594,2739.761963,107.198051,599.969727,3012.160889,347.750671,855.322388,2963.471436,360.47818,1221.015137,2919.713379,-87.182129,357.51181,2903.197266,-216.856827,110.081238,2804.291992,-250.095444,-426.899963,2813.864014,-321.484772,-965.608704,2805.915527,27.852999,91.275146,2842.331543,117.50753,-437.374146,2796.657227,165.47229,-949.926575,2818.719238,1,?
3312,'2017/07/23 11:33:20:436',9,-69.534943,849.796631,3081.298584,-73.066521,619.497803,2985.437988,-260.592255,633.518311,2959.227783,-402.957733,904.999634,2832.584229,-404.652924,1247.032715,2740.419678,114.459221,605.477295,3011.648193,352.000092,860.616699,2958.854736,366.917816,1225.836792,2911.265381,-80.850548,363.151001,2904.003906,-211.257568,115.972168,2805.430908,-247.81778,-420.755798,2818.581787,-321.811005,-967.295715,2803.861084,33.988411,97.636169,2839.70874,117.159416,-431.982605,2793.042969,162.206726,-950.238525,2815.42334,1,?
3313,'2017/07/23 11:33:20:464',9,-61.839314,852.405396,3084.413574,-66.078377,622.604614,2987.387939,-254.099686,635.973145,2964.640381,-400.9776,901.766968,2832.147949,-395.698425,1244.911133,2744.141113,121.94294,609.236084,3010.135498,354.686829,871.278076,2950.266113,380.372986,1235.117432,2897.869141,-74.283005,366.63916,2904.775879,-205.446518,119.416229,2807.287842,-245.488937,-416.916412,2825.619141,-322.361816,-968.143311,2804.220215,40.471241,101.931183,2837.039795,117.338943,-428.681549,2790.845459,161.505997,-954.003418,2814.830322,1,?
3314,'2017/07/23 11:33:20:500',9,-52.696686,847.975098,3072.000732,-59.437008,616.794189,2981.055176,-248.009018,630.206787,2964.123047,-397.58667,897.127319,2832.755859,-387.667419,1242.410645,2754.189941,129.134995,603.381592,2997.987305,360.237976,881.721985,2942.068115,390.652161,1244.597656,2885.200928,-70.784042,359.420654,2903.55127,-205.485886,110.820984,2814.971191,-250.712173,-425.003906,2836.07666,-327.62323,-977.882202,2809.865234,41.223743,93.273254,2837.123535,108.870911,-438.156616,2786.753418,156.281281,-967.808289,2815.317627,1,?
3315,'2017/07/23 11:33:20:532',9,-42.911049,847.581299,3077.782227,-52.176018,617.019653,2983.672119,-241.057495,630.86145,2970.864502,-394.549347,889.824585,2833.146973,-381.706024,1237.687134,2768.199951,136.705444,603.177979,2996.479736,361.408508,881.638367,2938.357178,403.269257,1242.546143,2877.144287,-65.520447,360.595245,2903.342285,-202.374054,113.221893,2814.637695,-249.664063,-422.624054,2829.848877,-323.300598,-965.265015,2803.720215,44.64431,95.11972,2831.387207,109.423195,-435.894562,2773.384521,159.643372,-958.676636,2806.843018,1,?
3316,'2017/07/23 11:33:20:564',9,-32.51894,840.823059,3068.686768,-43.721844,609.350098,2979.284912,-232.894333,622.888428,2973.26123,-392.096802,887.862427,2831.65918,-364.997223,1236.52771,2777.655029,145.450638,595.811646,2985.308594,363.851074,884.173706,2932.333008,416.17868,1242.835815,2866.365234,-59.698181,351.978241,2902.569336,-199.428757,103.463043,2821.913086,-249.543762,-431.915558,2843.147217,-323.70517,-977.571655,2812.783203,48.079716,85.749786,2829.794434,112.164001,-444.412567,2763.752686,157.042084,-969.635986,2811.165039,1,?
3317,'2017/07/23 11:33:20:600',9,-22.61869,837.330933,3064.106689,-35.629955,604.354004,2977.341064,-224.959381,617.467163,2975.573486,-386.646881,882.317871,2831.155029,-356.157104,1232.571045,2790.436523,153.699463,591.240845,2979.108643,368.294067,882.480591,2930.869629,423.716217,1240.247437,2861.843994,-52.816448,346.241272,2903.363281,-193.789459,96.702087,2828.22998,-250.070419,-438.268982,2840.976074,-321.30481,-975.180176,2813.531738,53.783569,79.554932,2830.541016,119.117172,-450.037598,2760.854004,158.991455,-963.283264,2811.087158,1,?
3318,'2017/07/23 11:33:20:632',9,-13.852635,829.197266,3049.79248,-27.077291,594.947266,2969.854736,-216.468292,608.081543,2967.655029,-383.064117,879.899048,2836.012939,-349.064911,1230.287476,2796.81958,162.31369,581.812988,2972.054443,370.493134,877.151611,2929.119629,424.958099,1233.949951,2854.296875,-44.252819,335.62735,2900.269531,-185.236771,84.893555,2829.246338,-250.157486,-449.16394,2837.982666,-318.905884,-978.532654,2812.121826,62.380089,67.721313,2832.122314,126.33873,-461.695007,2759.64917,161.65918,-969.854858,2810.740479,1,?
3319,'2017/07/23 11:33:20:664',9,-6.100505,828.432068,3042.630859,-18.663254,591.416382,2966.473633,-208.160645,603.512878,2965.070801,-379.898254,875.383423,2844.329834,-344.924622,1225.432861,2801.803955,170.834106,579.319946,2967.876465,375.542725,866.611206,2925.416016,427.304962,1223.890137,2850.65918,-34.785088,331.166687,2900.14917,-174.80957,78.826233,2832.907471,-248.313416,-454.101257,2842.95874,-317.76535,-973.434448,2816.73291,72.995728,63.00769,2834.741943,131.892715,-466.983398,2762.182617,165.120361,-961.729858,2810.219727,1,?
3320,'2017/07/23 11:33:20:700',9,2.581581,831.949951,3050.584717,-10.552818,595.772522,2969.566406,-200.09549,607.204163,2970.653809,-370.492401,871.781982,2846.953369,-338.729492,1223.16748,2814.908691,178.989838,584.340881,2968.479004,382.565308,865.020386,2918.964355,433.341827,1223.270508,2848.200439,-26.587479,336.608948,2899.119629,-166.572479,84.921021,2829.384033,-249.727722,-446.619263,2834.744141,-318.864014,-961.101746,2810.036133,81.328194,69.969727,2827.96167,134.835876,-460.04248,2751.60376,162.585495,-950.044312,2801.044922,1,?
3321,'2017/07/23 11:33:20:732',9,9.432783,830.41571,3042.543945,-3.971443,593.6026,2965.738281,-193.496613,604.764221,2969.465576,-362.485596,874.153259,2852.900635,-340.109253,1225.995605,2818.110352,185.553711,582.440979,2962.010986,397.200104,870.190735,2911.165771,437.64447,1229.899292,2841.765137,-20.608545,333.791321,2897.794434,-161.185837,81.279205,2832.288086,-247.445007,-449.703705,2844.172119,-321.142334,-967.226318,2817.180176,86.69455,66.680878,2827.413086,134.733063,-464.04184,2752.347656,160.529114,-957.802368,2805.843994,1,?
3322,'2017/07/23 11:33:20:764',9,17.616455,834.53186,3038.503662,4.760106,595.308167,2964.797119,-184.807877,605.838989,2969.005859,-351.934967,874.771851,2859.978516,-346.539398,1226.091797,2817.585693,194.328079,584.777344,2960.588379,407.760162,866.037964,2909.242676,441.246735,1226.657227,2840.741699,-11.159376,334.669861,2899.907715,-151.036072,80.917603,2837.770264,-235.858734,-450.408142,2847.285645,-316.135681,-964.663208,2819.135498,96.878357,67.145508,2832.266357,140.415588,-464.510071,2761.186523,169.24556,-953.783569,2812.550537,1,?
3323,'2017/07/23 11:33:20:800',9,23.957521,837.14801,3037.492188,11.546095,597.263428,2964.629639,-178.026062,607.119385,2970.229492,-343.267944,878.35498,2868.163086,-350.202209,1227.821655,2813.476563,201.118256,587.407532,2959.029785,418.627441,858.7724,2902.579102,442.192383,1221.17627,2840.22998,-3.905445,336.308624,2900.835449,-143.325348,81.79895,2840.703125,-235.364197,-448.302917,2850.763184,-317.419739,-963.281921,2815.787598,104.611382,68.90863,2833.379395,144.477982,-462.449341,2758.025879,166.254074,-951.361267,2809.489258,1,?
3324,'2017/07/23 11:33:20:832',9,29.830566,839.015381,3037.45874,17.544186,599.324097,2965.365723,-172.019623,609.032471,2971.688965,-330.801697,886.507813,2875.775879,-352.770172,1233.81897,2812.408203,207.108002,589.615662,2959.04248,428.876099,855.623596,2895.875977,437.79834,1219.772217,2841.969971,2.068616,338.156891,2902.408203,-137.36795,83.338318,2843.585693,-232.789124,-446.242798,2850.109619,-319.60733,-961.055237,2814.343018,110.554054,70.641113,2835.315674,146.36145,-460.609009,2757.154541,165.209015,-952.325439,2810.130371,1,?
3325,'2017/07/23 11:33:20:864',9,37.801628,835.133057,3035.478271,26.040796,595.235229,2964.063477,-163.526688,604.144287,2971.387695,-319.212646,892.751465,2882.452637,-357.372345,1237.817993,2814.672852,215.608292,586.326294,2956.739258,436.127838,856.711792,2889.542969,436.735779,1222.206787,2844.25,11.340618,333.942688,2901.418945,-127.327087,78.476166,2843.564209,-224.877396,-450.76358,2848.10376,-314.240082,-969.175903,2811.780029,120.607971,66.824066,2833.984619,153.684189,-465.102936,2759.237793,169.680389,-957.85022,2806.786133,1,?
3326,'2017/07/23 11:33:20:900',9,45.93972,832.858887,3034.971191,34.928902,593.129944,2964.770264,-154.644348,601.191162,2972.906494,-310.116028,888.730896,2892.243408,-358.669098,1231.543335,2818.864014,224.502136,585.068726,2956.634033,448.528198,853.481384,2882.195557,434.020447,1219.381836,2844.383545,21.158607,331.558289,2903.084473,-116.582695,75.25827,2846.719482,-220.000046,-452.843903,2852.201904,-312.376099,-970.893555,2816.086182,131.359314,64.714996,2836.077881,160.852905,-467.664825,2763.019287,169.587494,-954.113647,2809.644531,1,?
3327,'2017/07/23 11:33:20:932',9,53.081451,826.331055,3022.230713,43.777176,585.444763,2959.372803,-145.837158,592.316772,2967.644531,-296.608368,888.139404,2899.471436,-357.563629,1227.234009,2818.527344,233.39151,578.572754,2951.101074,456.985474,851.5448,2875.571777,431.645538,1217.440186,2842.58252,31.779497,322.725464,2902.60791,-104.216568,64.500092,2851.252197,-214.151443,-462.274689,2851.778076,-310.671326,-975.118286,2816.038574,143.780197,55.512238,2840.433838,166.589767,-476.812286,2764.83667,171.860214,-961.696411,2811.64624,1,?
3328,'2017/07/23 11:33:20:964',9,59.887428,824.47876,3028.895508,50.807228,584.687988,2961.504639,-138.786255,591.027344,2970.658936,-286.271393,881.911743,2907.827881,-353.406891,1219.427979,2824.160889,240.400726,578.348633,2952.350342,463.125916,851.934082,2869.515137,433.770691,1218.202515,2842.556152,39.132427,322.766113,2901.089844,-96.526451,64.989838,2846.661377,-217.10968,-459.337189,2842.020996,-314.328094,-966.696594,2809.17334,151.441696,56.698639,2834.688721,167.080765,-475.185333,2754.545898,168.382095,-954.559814,2801.425537,1,?
3329,'2017/07/23 11:33:21:000',9,68.126144,825.985596,3031.716553,58.226116,586.385254,2963.300781,-131.301239,592.183838,2973.984619,-281.12561,881.682312,2911.296875,-351.554779,1218.103027,2825.263672,247.753479,580.586548,2952.616943,468.856323,844.236816,2864.550049,437.936035,1210.7146,2840.314697,46.776405,324.564972,2902.28833,-88.617096,66.536804,2848.262695,-212.500046,-457.051514,2851.611328,-313.586884,-962.539795,2813.467773,159.270493,58.952637,2834.289063,173.373581,-473.704407,2758.968262,168.199097,-953.116211,2804.658203,1,?
3330,'2017/07/23 11:33:21:032',9,76.778419,826.62439,3045.137207,65.640556,589.748779,2968.798584,-123.667267,595.657471,2982.529541,-275.842957,882.496704,2916.250244,-348.698669,1217.845215,2827.724365,254.948395,583.840088,2955.067627,471.614136,843.833862,2858.408936,433.351471,1209.646851,2834.408936,52.659874,329.528229,2901.811768,-84.131676,73.172089,2843.805176,-214.22406,-448.948273,2843.316895,-317.257751,-962.410645,2809.484375,163.490051,65.443329,2825.844727,175.830627,-467.023895,2748.671875,164.412384,-946.687134,2796.557861,1,?
3331,'2017/07/23 11:33:21:064',9,84.94799,825.773071,3039.351318,71.461937,587.76886,2966.569092,-117.390694,594.482544,2984.858887,-270.936035,881.863892,2922.500488,-343.830048,1215.98645,2829.366943,260.314575,581.055176,2948.279297,476.058472,846.980591,2853.312744,433.514954,1212.105469,2825.734375,55.930775,327.080811,2901.89209,-83.128151,70.784149,2849.178467,-214.422821,-451.055511,2853.849365,-319.333374,-970.383301,2818.825684,163.927368,62.001373,2825.251709,176.024796,-471.496246,2755.781738,161.089035,-958.550415,2807.382568,1,?
3332,'2017/07/23 11:33:21:100',9,92.278709,828.3479,3036.43335,77.00856,589.568726,2966.122559,-111.536285,596.626465,2987.353516,-266.067505,879.020996,2929.33252,-340.01297,1212.665039,2835.150879,265.553406,582.510986,2944.891602,479.601135,852.71637,2846.862305,434.508301,1217.306641,2815.961182,60.249252,328.28418,2904.146484,-79.800911,71.614716,2856.053467,-211.152863,-450.268158,2857.943115,-317.392303,-962.6698,2817.088623,166.780792,62.384491,2828.287354,180.674835,-471.192596,2759.492676,164.668396,-953.653198,2808.990967,1,?
3333,'2017/07/23 11:33:21:132',9,100.553192,827.652222,3034.987061,83.706619,588.776367,2965.187988,-104.405518,595.989258,2989.896484,-264.550781,878.520264,2935.966309,-333.051056,1213.630859,2842.961426,271.818756,581.563477,2940.479492,480.077209,855.94397,2838.592773,432.478241,1220.286621,2808.126465,65.585228,327.493011,2903.498047,-75.554024,70.926575,2857.966553,-209.003387,-450.397888,2853.776367,-317.614502,-964.946228,2811.527344,170.481689,61.492737,2825.649658,180.456329,-471.067505,2749.118896,165.060867,-954.39917,2803.336182,1,?
3334,'2017/07/23 11:33:21:164',9,105.857086,823.465576,3022.267334,87.814041,583.197449,2959.359619,-99.647736,591.22168,2988.263916,-262.429291,876.059448,2946.238281,-325.172485,1211.276489,2849.727783,275.275818,575.173218,2930.455322,480.535217,856.523315,2829.864746,434.151611,1220.934204,2798.107178,67.811493,321.011688,2902.416992,-74.793694,64.073883,2864.378174,-212.64856,-456.121368,2863.732666,-322.682281,-966.478088,2814.717773,170.411575,53.577972,2826.570557,173.30574,-479.595856,2753.920654,161.606506,-961.164856,2805.888184,1,?
3335,'2017/07/23 11:33:21:200',9,114.255028,827.514465,3029.42627,93.471565,586.869385,2962.816895,-93.025032,595.066589,2997.144775,-261.126343,870.903931,2952.80249,-320.992889,1207.86499,2860.60498,279.96817,578.67218,2928.489014,474.216156,855.804199,2826.068115,436.951141,1219.996948,2784.171143,71.212906,325.176697,2904.379395,-73.031113,68.845703,2868.395264,-214.900711,-450.214111,2861.990967,-322.521851,-957.056274,2810.170898,170.939606,58.122314,2823.488525,169.963959,-475.35968,2752.810547,162.323334,-948.552002,2803.381348,1,?
3336,'2017/07/23 11:33:21:231',9,120.750656,826.42926,3032.484619,97.75145,587.737671,2963.304443,-88.138336,595.840332,3000.952393,-264.408691,870.472046,2951.958984,-314.62384,1212.186035,2874.206543,283.641235,579.63501,2925.656494,471.434265,859.477295,2821.250244,441.573975,1223.155518,2770.363037,74.314194,326.361725,2903.834473,-70.666565,70.283661,2868.980469,-213.694809,-448.494171,2862.307129,-323.277344,-958.455627,2805.636719,172.420441,59.687836,2819.748535,166.698578,-473.290131,2745.558105,164.914612,-953.48938,2800.450195,1,?
3337,'2017/07/23 11:33:21:285',9,127.726631,826.220581,3036.012939,103.443916,588.041382,2964.292236,-81.840782,595.93158,3004.949951,-265.236145,868.738953,2953.868408,-307.605652,1213.753906,2886.811035,288.728607,580.151245,2923.634521,470.315369,862.289124,2821.438721,446.279388,1224.268921,2757.774658,79.023361,327.013397,2903.658447,-66.551422,71.144592,2869.609863,-212.962692,-446.692322,2862.531494,-321.666748,-965.079041,2807.642822,175.757034,60.826172,2816.439453,164.601151,-472.673218,2746.854248,167.523544,-954.889282,2799.77002,1,?
3338,'2017/07/23 11:33:21:305',9,132.875427,823.764648,3037.772949,107.849899,586.472534,2964.636475,-76.405167,593.411743,3009.788818,-267.283203,863.316589,2957.860596,-294.255035,1211.081055,2898.358643,292.10495,579.533203,2919.484131,467.083954,865.212036,2813.89917,452.802277,1226.702637,2744.534912,82.922989,325.722961,2902.989258,-62.512585,69.511932,2870.873047,-214.109482,-446.813324,2863.400146,-322.841339,-969.095093,2809.764893,178.504745,60.434906,2811.811035,159.731766,-472.6362,2740.717773,166.340317,-961.906006,2797.389648,1,?
3339,'2017/07/23 11:33:21:336',9,138.274704,821.351685,3037.646484,112.59259,584.404358,2963.589355,-71.102402,590.812988,3011.162842,-267.307251,857.089233,2960.048096,-285.695862,1206.705811,2907.570313,296.287598,577.995728,2916.015869,464.996033,866.635315,2810.480469,457.80661,1227.052856,2734.418457,87.478882,323.715881,2901.734863,-57.743435,67.217682,2870.986084,-210.968277,-448.587921,2860.599121,-321.67807,-970.018188,2809.367676,182.473785,58.837128,2808.774658,157.011597,-473.923798,2737.385742,166.796051,-963.859741,2798.452148,1,?
3340,'2017/07/23 11:33:21:368',9,142.226578,823.456604,3048.094727,115.470955,588.610596,2967.19165,-67.809258,593.758545,3016.558105,-268.591461,851.593811,2962.978027,-283.027222,1202.288086,2915.296875,298.75119,583.462585,2917.825195,464.324615,867.719971,2806.351074,459.164459,1227.22876,2725.38501,89.948959,329.495911,2899.458008,-55.417587,73.747437,2864.004639,-211.97113,-441.106873,2856.726807,-324.36795,-958.833801,2803.648193,184.271515,67.015076,2799.444092,150.973602,-465.244873,2727.638184,164.181442,-954.948975,2792.905518,1,?
3341,'2017/07/23 11:33:21:400',9,144.417465,824.122559,3054.308594,117.640465,590.255005,2969.919678,-64.442802,593.454834,3023.546143,-268.704651,852.5,2968.495361,-279.555969,1203.193359,2918.893311,299.723724,587.055176,2916.293213,467.050415,869.724609,2802.950684,463.007385,1228.900635,2720.039307,92.271706,331.906067,2899.197266,-52.195129,75.650055,2863.551025,-212.458374,-438.068817,2863.343506,-323.585907,-962.765991,2810.356445,186.001022,71.464203,2793.398682,148.815994,-461.229889,2726.822998,164.447891,-957.624451,2793.546631,1,?
